Country,"Track Identifier","Media type","Date Played",Hours,"Play Duration Milliseconds","End Reason Type","Source Type","Play Count","Skip Count","Ignore For Recommendations","Track Reference","Track Description"
China,1625952166,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1625952166,"SEVENTEEN - Darl+Ing"
China,1528149789,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1528149789,"SEVENTEEN - 24H"
China,1632682685,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682685,"SEVENTEEN - HOT"
China,1130828918,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1130828918,"SEVENTEEN - Shining Diamond (Performance Team Ver.)"
China,1130828913,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1130828913,"SEVENTEEN - Drift Away"
China,999645580,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,999645580,"SEVENTEEN - Jam Jam"
China,1632682448,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682448,"SEVENTEEN - _WORLD"
China,1640088958,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1640088958,"SEVENTEEN & Anne-Marie - _WORLD"
China,1652038168,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1652038168,"SEVENTEEN - All My Love (Japanese ver.)"
China,1528149809,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1528149809,"SEVENTEEN - Chilli (Japanese Version)"
China,1551739808,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1551739808,"SEVENTEEN - Network Love"
China,1597470911,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1597470911,"SEVENTEEN - Sweetest Thing"
China,1632682792,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682792,"SEVENTEEN - March"
China,1130828912,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1130828912,"SEVENTEEN - Say Yes"
China,1107471504,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1107471504,"SEVENTEEN - Drift Away"
China,1504623789,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1504623789,"SEVENTEEN - Love Letter (Japanese Version)"
China,1551739806,AUDIO,20230918,15,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1551739806,"SEVENTEEN - 247"
China,1504618490,AUDIO,20230919,"14, 15, 16",843250,NATURAL_END_OF_TRACK,IPHONE,4,2,false,1504618490,"SEVENTEEN - Happy Ending"
China,1551735997,AUDIO,20230919,"14, 15, 16",610038,NATURAL_END_OF_TRACK,IPHONE,4,2,false,1551735997,"SEVENTEEN - Kidult"
China,1624643543,AUDIO,20230919,23,248983,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1624643543,"張韶涵 & 王赫野 - Pages"
China,1539735974,AUDIO,20230919,14,220735,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1539735974,"SEVENTEEN - Oh My!"
China,1182849729,AUDIO,20230919,"14, 16",217452,TRACK_SKIPPED_FORWARDS,IPHONE,1,4,false,1182849729,"SEVENTEEN - Beautiful"
China,1632682451,AUDIO,20230919,17,210093,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682451,"SEVENTEEN - Fallin' Flower (Korean Ver.)"
China,1504024783,AUDIO,20230919,"14, 16",191560,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1504024783,"SEVENTEEN - Good To Me (Japanese Version)"
China,1701948721,AUDIO,20230919,22,191520,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1701948721,"SEVENTEEN - Ima -Even if the world ends tomorrow-"
China,1561085422,AUDIO,20230919,18,184427,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1561085422,"SEVENTEEN - HOME;RUN (Japanese Version)"
China,1701948985,AUDIO,20230919,14,184427,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1701948985,"SEVENTEEN - HOME;RUN (Japanese Version)"
China,1344751466,AUDIO,20230919,17,155707,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1344751466,"SEVENTEEN - Run to You"
China,1652038168,AUDIO,20230919,"14, 16",139318,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1652038168,"SEVENTEEN - All My Love (Japanese ver.)"
China,1561085420,AUDIO,20230919,18,136098,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1561085420,"SEVENTEEN - Not Alone"
China,1625319421,AUDIO,20230919,16,32768,TRACK_SKIPPED_FORWARDS,IPHONE,1,2,false,1625319421,"SEVENTEEN - March"
China,1701948722,AUDIO,20230919,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1701948722,"SEVENTEEN - Sara Sara"
China,1596710081,AUDIO,20230919,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1596710081,"SEVENTEEN - Home (Japanese Version)"
China,1597470911,AUDIO,20230919,"14, 16",0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1597470911,"SEVENTEEN - Sweetest Thing"
China,1596490692,AUDIO,20230919,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1596490692,"SEVENTEEN - SWEETEST THING"
China,1130828913,AUDIO,20230919,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1130828913,"SEVENTEEN - Drift Away"
China,1571363629,AUDIO,20230919,"14, 16",0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1571363629,"SEVENTEEN - Same Dream, Same Mind, Same Night"
China,1618314654,AUDIO,20230919,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1618314654,"SEVENTEEN - Darl+Ing"
China,1531762021,AUDIO,20230919,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1531762021,"Pink Sweat$ - 17 (feat. SEVENTEEN)"
China,1308176979,AUDIO,20230919,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1308176979,"SEVENTEEN - Hello"
China,1038703710,AUDIO,20230919,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1038703710,"SEVENTEEN - Mansae"
China,1625952497,AUDIO,20230919,16,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1625952497,"SEVENTEEN - 'Bout You"
China,1681324063,AUDIO,20230919,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1681324063,"SEVENTEEN - I Don't Understand But I Luv U"
China,1107471507,AUDIO,20230919,16,0,TRACK_SKIPPED_BACKWARDS,IPHONE,0,1,false,1107471507,"SEVENTEEN - Shining Diamond (Performance Team Ver.)"
China,1701948728,AUDIO,20230920,"20, 21",414020,PLAYBACK_MANUALLY_PAUSED,IPHONE,2,0,false,1701948728,"SEVENTEEN - Happy Ending"
China,1632682803,AUDIO,20230920,20,212653,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1632682803,"SEVENTEEN - Shadow"
China,1504024777,AUDIO,20230920,20,212333,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1504024777,"SEVENTEEN - Maiochiruhanabira (Fallin' Flower)"
China,1561085420,AUDIO,20230920,14,198853,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1561085420,"SEVENTEEN - Not Alone"
China,1625319407,AUDIO,20230920,20,197587,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1625319407,"SEVENTEEN - HOT"
China,1551735997,AUDIO,20230920,20,192893,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551735997,"SEVENTEEN - Kidult"
China,1589497195,AUDIO,20230920,20,180360,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1589497195,"SEVENTEEN - Rock with you"
China,1551739815,AUDIO,20230920,14,175827,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739815,"SEVENTEEN - Snap Shoot"
China,1182849729,AUDIO,20230920,14,134929,PLAYBACK_SUSPENDED,IPHONE,1,1,false,1182849729,"SEVENTEEN - Beautiful"
China,1308176967,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1308176967,"SEVENTEEN - Clap"
China,1618314654,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1618314654,"SEVENTEEN - Darl+Ing"
China,1589497205,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1589497205,"SEVENTEEN - Imperfect love"
China,1681324156,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1681324156,"SEVENTEEN - Dust"
China,1571363625,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1571363625,"SEVENTEEN - GAM3 BO1"
China,1632682451,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682451,"SEVENTEEN - Fallin' Flower (Korean Ver.)"
China,1625319685,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1625319685,"SEVENTEEN - IF you leave me"
China,1701948980,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1701948980,"SEVENTEEN - Chilli (Japanese Version)"
China,1130828898,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1130828898,"SEVENTEEN - VERY NICE"
China,1571363623,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1571363623,"SEVENTEEN - Anyone"
China,1539735986,AUDIO,20230920,14,0,TRACK_SKIPPED_BACKWARDS,IPHONE,0,1,false,1539735986,"SEVENTEEN - Holiday"
China,1539735995,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1539735995,"SEVENTEEN - What's Good"
China,1663598411,AUDIO,20230920,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1663598411,"Shingo Katori & SEVENTEEN - BETTING"
China,1625319690,AUDIO,20230920,20,0,TRACK_SKIPPED_BACKWARDS,IPHONE,0,1,false,1625319690,"SEVENTEEN - Ash"
China,1704249482,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1704249482,"New Kids On the Block - Dirty Dancing (feat. SEVENTEEN) [Dem Jointz Remix]"
China,1632682452,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682452,"SEVENTEEN - CHEERS"
China,1551739808,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1551739808,"SEVENTEEN - Network Love"
China,1107471507,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1107471507,"SEVENTEEN - Shining Diamond (Performance Team Ver.)"
China,1681324043,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1681324043,"SEVENTEEN - F*ck My Life"
China,1589497192,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1589497192,"SEVENTEEN - To you"
China,1681324047,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1681324047,"SEVENTEEN - Super"
China,1597470911,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1597470911,"SEVENTEEN - Sweetest Thing"
China,1551735832,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1551735832,"SEVENTEEN - Fearless"
China,1701948915,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1701948915,"SEVENTEEN - Healing (Japanese Version)"
China,1344751465,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1344751465,"SEVENTEEN - Thanks"
China,1700267480,AUDIO,20230920,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1700267480,"SEVENTEEN - Chilli"
China,1182849881,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1182849881,"SEVENTEEN - Highlight"
China,1433968605,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1433968605,"SEVENTEEN - Oh My! (Chinese Version)"
China,1464380530,AUDIO,20230920,20,0,TRACK_SKIPPED_BACKWARDS,IPHONE,0,1,false,1464380530,"SEVENTEEN - 9-Teen (from ""a-Teen2, Pt. 2"")"
China,1504024783,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1504024783,"SEVENTEEN - Good To Me (Japanese Version)"
China,1107471506,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1107471506,"SEVENTEEN - Monday To Saturday (Hiphop Team Ver.)"
China,1681324059,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1681324059,"SEVENTEEN - Fire"
China,1130828918,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1130828918,"SEVENTEEN - Shining Diamond (Performance Team Ver.)"
China,1632682448,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682448,"SEVENTEEN - _WORLD"
China,1182849730,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1182849730,"SEVENTEEN - BOOMBOOM"
China,999645578,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,999645578,"SEVENTEEN - Adore U"
China,1038703711,AUDIO,20230920,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1038703711,"SEVENTEEN - When I Grow Up"
China,1701948722,AUDIO,20230921,4,177773,NATURAL_END_OF_TRACK,IPHONE,1,0,false,N/A,"SEVENTEEN - Sara Sara"
China,1551739815,AUDIO,20230921,18,175827,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739815,"SEVENTEEN - Snap Shoot"
China,1625952166,AUDIO,20230921,4,131028,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,N/A,"SEVENTEEN - Darl+Ing"
China,1539735974,AUDIO,20230921,18,69854,TRACK_SKIPPED_FORWARDS,IPHONE,1,2,false,1539735974,"SEVENTEEN - Oh My!"
China,1308176964,AUDIO,20230921,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1308176964,"SEVENTEEN - Intro. New World"
China,1663598411,AUDIO,20230921,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"Shingo Katori & SEVENTEEN - BETTING"
China,1681324063,AUDIO,20230921,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"SEVENTEEN - I Don't Understand But I Luv U"
China,1632682448,AUDIO,20230921,18,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,N/A,"SEVENTEEN - _WORLD"
China,1681324043,AUDIO,20230921,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"SEVENTEEN - F*ck My Life"
China,1038703712,AUDIO,20230921,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1038703712,"SEVENTEEN - OMG"
China,1681324156,AUDIO,20230921,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"SEVENTEEN - Dust"
China,1681324047,AUDIO,20230921,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,N/A,"SEVENTEEN - Super"
China,1551735832,AUDIO,20230921,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1551735832,"SEVENTEEN - Fearless"
China,1308176979,AUDIO,20230921,18,0,TRACK_SKIPPED_BACKWARDS,IPHONE,0,1,false,1308176979,"SEVENTEEN - Hello"
China,1701948721,AUDIO,20230922,"14, 20",322196,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1701948721,"SEVENTEEN - Ima -Even if the world ends tomorrow-"
China,1504024777,AUDIO,20230922,20,212333,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1504024777,"SEVENTEEN - Maiochiruhanabira (Fallin' Flower)"
China,1632682451,AUDIO,20230922,14,210093,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682451,"SEVENTEEN - Fallin' Flower (Korean Ver.)"
China,1551739817,AUDIO,20230922,20,208279,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739817,"SEVENTEEN - Happy Ending (Korean Version)"
China,1551739588,AUDIO,20230922,20,203507,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739588,"SEVENTEEN - HIT"
China,1551735838,AUDIO,20230922,14,201773,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551735838,"SEVENTEEN - Left & Right"
China,1632682792,AUDIO,20230922,14,196187,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682792,"SEVENTEEN - March"
China,1344751466,AUDIO,20230922,14,194098,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1344751466,"SEVENTEEN - Run to You"
China,1561085422,AUDIO,20230922,20,184427,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1561085422,"SEVENTEEN - HOME;RUN (Japanese Version)"
China,1551739812,AUDIO,20230922,20,172232,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1551739812,"SEVENTEEN - Back It Up"
China,1308176967,AUDIO,20230922,14,167797,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1308176967,"SEVENTEEN - Clap"
China,1433968605,AUDIO,20230922,20,90533,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1433968605,"SEVENTEEN - Oh My! (Chinese Version)"
China,1589497198,AUDIO,20230922,20,50524,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1589497198,"SEVENTEEN - Crush"
China,1632682444,AUDIO,20230922,14,30892,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1632682444,"SEVENTEEN - Circles"
China,1504623176,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1504623176,"SEVENTEEN - Call Call Call!"
China,1571363625,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1571363625,"SEVENTEEN - GAM3 BO1"
China,999645581,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,999645581,"SEVENTEEN - 20"
China,1571363622,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1571363622,"SEVENTEEN - Ready to love"
China,1632682797,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682797,"SEVENTEEN - Domino"
China,1344751467,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1344751467,"SEVENTEEN - Falling for U"
China,1130828899,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1130828899,"SEVENTEEN - Healing"
China,1625319671,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1625319671,"SEVENTEEN - Shadow"
China,1239346071,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1239346071,"SEVENTEEN - If I"
China,1632682974,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682974,"SEVENTEEN - Ash"
China,1561085420,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1561085420,"SEVENTEEN - Not Alone"
China,1107471499,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1107471499,"SEVENTEEN - Pretty U"
China,1589497423,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1589497423,"SEVENTEEN - I can't run away"
China,1308177073,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1308177073,"SEVENTEEN - Campfire"
China,1182849885,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1182849885,"SEVENTEEN - I Don't Know"
China,1632682812,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682812,"SEVENTEEN - 'bout you"
China,1551735840,AUDIO,20230922,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1551735840,"SEVENTEEN - I Wish"
China,1625952267,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1625952267,"SEVENTEEN - HOT"
China,1551739589,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1551739589,"SEVENTEEN - Lie Again"
China,1632682685,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682685,"SEVENTEEN - HOT"
China,999645578,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,999645578,"SEVENTEEN - Adore U"
China,1589497205,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1589497205,"SEVENTEEN - Imperfect love"
China,1681324159,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1681324159,"SEVENTEEN - April shower"
China,1551735845,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1551735845,"SEVENTEEN - My My"
China,1632682789,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682789,"SEVENTEEN - DON QUIXOTE"
China,1551736000,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1551736000,"SEVENTEEN - Together"
China,1625952496,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1625952496,"SEVENTEEN - Shadow"
China,1681324059,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1681324059,"SEVENTEEN - Fire"
China,1589497192,AUDIO,20230922,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1589497192,"SEVENTEEN - To you"
China,1528149789,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1528149789,"SEVENTEEN - 24H"
China,1589497195,AUDIO,20230922,20,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1589497195,"SEVENTEEN - Rock with you"
China,1539736424,AUDIO,20230924,"17, 20",154074,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1539736424,"SEVENTEEN - Our Dawn Is Hotter Than Day"
China,1681324156,AUDIO,20230924,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1681324156,"SEVENTEEN - Dust"
China,1038703710,AUDIO,20230924,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1038703710,"SEVENTEEN - Mansae"
China,1681324043,AUDIO,20230924,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1681324043,"SEVENTEEN - F*ck My Life"
China,1618314654,AUDIO,20230924,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1618314654,"SEVENTEEN - Darl+Ing"
China,1130828898,AUDIO,20230924,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1130828898,"SEVENTEEN - VERY NICE"
China,1652038166,AUDIO,20230924,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1652038166,"SEVENTEEN - DREAM"
China,1589497198,AUDIO,20230924,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1589497198,"SEVENTEEN - Crush"
China,1308176971,AUDIO,20230924,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1308176971,"SEVENTEEN - Pinwheel"
China,1551735997,AUDIO,20230924,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1551735997,"SEVENTEEN - Kidult"
China,1539735986,AUDIO,20230925,17,545669,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1539735986,"SEVENTEEN - Holiday"
China,1571363623,AUDIO,20230925,17,318094,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1571363623,"SEVENTEEN - Anyone"
China,1182849886,AUDIO,20230925,18,232395,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1182849886,"SEVENTEEN - Smile Flower"
China,1632682803,AUDIO,20230925,18,212653,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682803,"SEVENTEEN - Shadow"
China,1551732092,AUDIO,20230925,18,203493,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551732092,"SEVENTEEN - HIT"
China,1625319407,AUDIO,20230925,18,197587,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625319407,"SEVENTEEN - HOT"
China,1632682448,AUDIO,20230925,18,178453,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682448,"SEVENTEEN - _WORLD"
China,1589497426,AUDIO,20230925,18,162473,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1589497426,"SEVENTEEN - 2 MINUS 1 (Bonus Track)"
China,1344751465,AUDIO,20230925,18,114669,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1344751465,"SEVENTEEN - Thanks"
China,1625319671,AUDIO,20230925,19,109688,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1625319671,"SEVENTEEN - Shadow"
China,1551739808,AUDIO,20230925,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1551739808,"SEVENTEEN - Network Love"
China,1130828899,AUDIO,20230925,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1130828899,"SEVENTEEN - Healing"
China,1681324047,AUDIO,20230925,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1681324047,"SEVENTEEN - Super"
China,1130828903,AUDIO,20230925,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1130828903,"SEVENTEEN - Pretty U"
China,1701948887,AUDIO,20230925,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1701948887,"SEVENTEEN - HIGHLIGHT (Japanese Version)"
China,1551739806,AUDIO,20230925,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1551739806,"SEVENTEEN - 247"
China,1239346065,AUDIO,20230925,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1239346065,"SEVENTEEN - Don't Wanna Cry"
China,1528149805,AUDIO,20230925,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1528149805,"SEVENTEEN - Pinwheel (Japanese Version)"
China,1182849730,AUDIO,20230925,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1182849730,"SEVENTEEN - BOOMBOOM"
China,1632682452,AUDIO,20230925,17,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1632682452,"SEVENTEEN - CHEERS"
China,1632682974,AUDIO,20230925,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682974,"SEVENTEEN - Ash"
China,1597470911,AUDIO,20230925,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1597470911,"SEVENTEEN - Sweetest Thing"
China,1182849881,AUDIO,20230925,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1182849881,"SEVENTEEN - Highlight"
